movie_id,title,year,release_date,revenue,budget,runtime,genres,popularity,vote_average,vote_count,original_language,type,cast
512200,Jumanji: The Next Level,2019,2019-12-04,801693929,125000000,123,"['Adventure', 'Comedy', 'Fantasy']",18.6059,6.895,8850,en,commercial,"['Dwayne Johnson', 'Kevin Hart', 'Jack Black', 'Karen Gillan', 'Awkwafina']"
513692,Raging Fire,2021,2021-07-28,205000000,0,125,"['Action', 'Crime', 'Thriller', 'Adventure', 'Mystery']",3.5392,6.931,239,cn,commercial,"['Donnie Yen', 'Nicholas Tse Ting-Fung', 'Qin Lan', 'Ray Lui', 'Patrick Tam']"
515001,Jojo Rabbit,2019,2019-10-18,82468705,14000000,108,"['Comedy', 'War', 'Drama']",9.4174,8.0,9761,en,oscar,
517088,Being the Ricardos,2021,2021-12-10,0,0,132,"['Drama', 'History']",4.9873,6.503,650,en,oscar,
519010,Pain and Glory,2019,2019-03-22,37359689,10769016,114,['Drama'],2.8706,7.4,1810,es,oscar,
519182,Despicable Me 4,2024,2024-06-20,969280910,100000000,94,"['Animation', 'Family', 'Comedy', 'Science Fiction']",79.4298,7.054,2707,en,commercial,"['Steve Carell', 'Kristen Wiig', 'Will Ferrell', 'Sofía Vergara', 'Miranda Cosgrove']"
520763,A Quiet Place Part II,2021,2021-05-21,297372261,55000000,96,"['Science Fiction', 'Thriller', 'Horror']",14.2588,7.471,6758,en,commercial,"['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe', 'Cillian Murphy']"
522627,The Gentlemen,2020,2020-01-01,115171795,22000000,113,"['Action', 'Comedy', 'Crime']",17.1048,7.681,6030,en,commercial,"['Matthew McConaughey', 'Charlie Hunnam', 'Michelle Dockery', 'Jeremy Strong', 'Lyne Renee']"
523607,Maestro,2023,2023-11-22,300000,80000000,129,"['Drama', 'Romance', 'Music']",4.8394,6.316,746,en,oscar,
524434,Eternals,2021,2021-11-03,402064899,200000000,156,"['Science Fiction', 'Action', 'Adventure']",19.0547,6.823,8507,en,commercial,"['Gemma Chan', 'Richard Madden', 'Angelina Jolie', 'Salma Hayek Pinault', 'Kumail Nanjiani']"
525661,Bombshell,2019,2019-12-13,61404394,32000000,109,['Drama'],5.404,6.795,3028,en,oscar,
529203,The Croods: A New Age,2020,2020-11-25,215905815,65000000,95,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",15.9523,7.465,3906,en,commercial,"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman']"
530915,1917,2019,2019-12-25,394638258,100000000,119,"['War', 'History', 'Thriller', 'Drama']",12.7848,7.989,12715,en,commercial,"['George MacKay', 'Dean-Charles Chapman', 'Mark Strong', 'Andrew Scott', 'Richard Madden']"
533535,Deadpool & Wolverine,2024,2024-07-24,1338073645,200000000,128,"['Action', 'Comedy', 'Science Fiction']",75.1815,7.603,7092,en,commercial,"['Ryan Reynolds', 'Hugh Jackman', 'Emma Corrin', 'Matthew Macfadyen', 'Dafne Keen']"
537116,"tick, tick... BOOM!",2021,2021-11-11,0,0,115,"['Drama', 'Music']",6.1683,7.62,2125,en,oscar,
545611,Everything Everywhere All at Once,2022,2022-03-24,139200000,25000000,140,"['Action', 'Adventure', 'Science Fiction']",23.2191,7.76,6972,en,oscar,
549509,The Brutalist,2024,2024-12-20,49270647,9000000,215,['Drama'],30.0542,7.061,984,en,oscar,
550988,Free Guy,2021,2021-08-11,331526598,110000000,115,"['Comedy', 'Adventure', 'Science Fiction']",16.953,7.482,9036,en,commercial,"['Ryan Reynolds', 'Jodie Comer', 'Lil Rel Howery', 'Joe Keery', 'Utkarsh Ambudkar']"
551332,The Two Popes,2019,2019-11-27,232638,0,125,"['Drama', 'History']",4.2289,7.484,2888,en,oscar,
554230,The Lost Daughter,2021,2021-12-15,703281,5000000,121,['Drama'],3.3754,6.487,1004,en,oscar,
556984,The Trial of the Chicago 7,2020,2020-09-25,107423,35000000,130,"['Drama', 'History']",7.5926,7.687,3110,en,oscar,
558449,Gladiator II,2024,2024-11-13,458718000,310000000,148,"['Action', 'Adventure', 'Drama']",75.4162,6.752,3222,en,commercial,"['Paul Mescal', 'Denzel Washington', 'Pedro Pascal', 'Connie Nielsen', 'Joseph Quinn']"
558915,The Color Purple,2023,2023-12-25,67519192,95000000,141,['Drama'],7.7558,7.096,296,en,oscar,
559974,Shock Wave 2,2020,2020-12-24,226400000,40000000,120,"['Action', 'Crime', 'Thriller']",2.1544,7.1,156,cn,commercial,"['Andy Lau', 'Sean Lau', 'Ni Ni', 'Tse Kwan-Ho', 'Ron Ng Cheuk-Hai']"
566076,The United States vs. Billie Holiday,2021,2021-03-31,0,0,131,"['Music', 'Drama', 'History']",3.3275,6.534,278,en,oscar,
566525,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-01,432243292,150000000,132,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",25.5802,7.523,9674,en,commercial,"['Simu Liu', 'Tony Leung', 'Awkwafina', 'Ben Kingsley', ""Meng'er Zhang""]"
568124,Encanto,2021,2021-10-13,261289554,135000000,102,"['Animation', 'Comedy', 'Family', 'Fantasy']",26.0476,7.595,9681,en,commercial,"['Stephanie Beatriz', 'María Cecilia Botero', 'John Leguizamo', 'Diane Guerrero', 'Jessica Darrow']"
569094,Spider-Man: Across the Spider-Verse,2023,2023-05-31,690897910,100000000,140,"['Animation', 'Action', 'Adventure', 'Science Fiction']",31.2478,8.344,7488,en,commercial,"['Shameik Moore', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez', 'Jake Johnson']"
570670,The Invisible Man,2020,2020-02-26,144492724,7000000,124,"['Thriller', 'Science Fiction', 'Horror']",15.0196,7.111,5839,en,commercial,"['Elisabeth Moss', 'Aldis Hodge', 'Storm Reid', 'Michael Dorman', 'Harriet Dyer']"
572802,Aquaman and the Lost Kingdom,2023,2023-12-20,439381226,205000000,124,"['Action', 'Adventure', 'Fantasy']",22.9845,6.611,3030,en,commercial,"['Jason Momoa', 'Patrick Wilson', 'Yahya Abdul-Mateen II', 'Randall Park', 'Amber Heard']"
573435,Bad Boys: Ride or Die,2024,2024-06-05,404547819,100000000,115,"['Action', 'Comedy', 'Crime', 'Thriller', 'Adventure']",45.0231,7.383,2853,en,commercial,"['Will Smith', 'Martin Lawrence', 'Vanessa Hudgens', 'Alexander Ludwig', 'Paola Nuñez']"
575264,Mission: Impossible - Dead Reckoning Part One,2023,2023-07-08,567535383,291000000,164,"['Action', 'Adventure']",27.9717,7.535,4148,en,commercial,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson']"
577922,Tenet,2020,2020-08-22,365304105,205000000,150,"['Action', 'Thriller', 'Science Fiction']",17.6104,7.181,10192,en,commercial,"['John David Washington', 'Robert Pattinson', 'Elizabeth Debicki', 'Kenneth Branagh', 'Dimple Kapadia']"
580489,Venom: Let There Be Carnage,2021,2021-09-30,506863592,110000000,97,"['Science Fiction', 'Action', 'Adventure']",23.7685,6.776,10604,en,commercial,"['Tom Hardy', 'Woody Harrelson', 'Michelle Williams', 'Naomie Harris', 'Reid Scott']"
581734,Nomadland,2021,2021-01-29,39458207,5000000,108,['Drama'],5.0185,7.192,3078,en,oscar,
582014,Promising Young Woman,2020,2020-12-13,20379604,10000000,113,"['Thriller', 'Crime', 'Drama']",10.1542,7.422,3344,en,oscar,
583406,Judas and the Black Messiah,2021,2021-02-12,6416063,26000000,126,"['Drama', 'History']",4.7665,7.316,1567,en,oscar,
591538,The Tragedy of Macbeth,2021,2021-12-05,176248,0,105,"['Drama', 'War']",6.9888,6.906,789,en,oscar,
592984,Hillbilly Elegy,2020,2020-11-09,0,0,117,['Drama'],4.7742,6.722,947,en,oscar,
595586,Causeway,2022,2022-10-28,0,0,96,['Drama'],4.3857,6.486,478,en,oscar,
600354,The Father,2020,2020-12-23,21029340,6000000,97,['Drama'],11.1572,8.114,3297,en,oscar,
600583,The Power of the Dog,2021,2021-10-25,0,0,127,"['Drama', 'Western']",8.3817,6.765,2735,en,oscar,
601470,The Eyes of Tammy Faye,2021,2021-09-17,2404127,0,126,"['Drama', 'History']",3.2564,6.491,619,en,oscar,
602666,Detective Chinatown 3,2021,2021-02-12,686257563,117000000,136,"['Action', 'Comedy', 'Mystery']",2.7376,5.556,89,zh,commercial,"['Wang Baoqiang', 'Liu Haoran', 'Satoshi Tsumabuki', 'Tony Jaa', 'Masami Nagasawa']"
603692,John Wick: Chapter 4,2023,2023-03-22,440157245,90000000,170,"['Action', 'Thriller', 'Crime']",38.1957,7.722,6990,en,commercial,"['Keanu Reeves', 'Donnie Yen', 'Bill Skarsgård', 'Ian McShane', 'Laurence Fishburne']"
612845,"My People, My Country",2019,2019-09-30,450064993,0,154,"['Drama', 'History']",1.5996,6.862,65,zh,commercial,"['Ge You', 'Huang Bo', 'Zhang Yi', 'Simon Yam', 'Song Jia']"
614560,Mank,2020,2020-11-13,122252,25000000,132,"['Drama', 'History']",3.8531,6.683,1647,en,oscar,
614917,King Richard,2021,2021-11-18,39400000,50000000,144,"['Drama', 'History']",8.9119,7.636,2582,en,oscar,
614934,Elvis,2022,2022-06-22,288670284,85000000,159,"['Drama', 'Music', 'History']",10.4863,7.499,3537,en,both,"['Austin Butler', 'Tom Hanks', 'Olivia DeJonge', 'Helen Thomson', 'Richard Roxburgh']"
615453,Ne Zha,2019,2019-07-26,742718496,22000000,110,"['Animation', 'Fantasy', 'Adventure']",20.3875,7.897,501,zh,commercial,"['Lu Yanting', 'Joseph', 'Han Mo', 'Chen Hao', 'Lu Qi']"
615643,Minari,2021,2021-02-12,12900000,2000000,115,['Drama'],6.5782,7.338,1666,en,oscar,
615656,Meg 2: The Trench,2023,2023-08-02,384056482,129000000,116,"['Action', 'Science Fiction', 'Horror']",20.6119,6.448,3554,en,commercial,"['Jason Statham', 'Wu Jing', 'Shuya Sophia Cai', 'Page Kennedy', 'Sergio Peris-Mencheta']"
615667,Ma Rainey's Black Bottom,2020,2020-11-25,0,0,94,"['Drama', 'Music']",3.2999,6.657,1176,en,oscar,
616037,Thor: Love and Thunder,2022,2022-07-06,760900000,250000000,119,"['Fantasy', 'Action', 'Comedy']",20.0117,6.421,7867,en,commercial,"['Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson', 'Taika Waititi']"
634649,Spider-Man: No Way Home,2021,2021-12-15,1921847111,200000000,148,"['Action', 'Adventure', 'Science Fiction']",35.3459,7.945,20685,en,commercial,"['Tom Holland', 'Zendaya', 'Benedict Cumberbatch', 'Jacob Batalon', 'Jon Favreau']"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,2020-10-16,507119058,15700000,117,"['Animation', 'Action', 'Fantasy', 'Thriller']",20.9595,8.213,4069,ja,commercial,"['Natsuki Hanae', 'Akari Kito', 'Hiro Shimono', 'Yoshitsugu Matsuoka', 'Satoshi Hino']"
635389,Jiang Ziya,2020,2020-10-01,240656068,0,105,"['Animation', 'Action', 'Fantasy', 'Adventure']",1.9177,7.287,183,zh,commercial,"['Zheng Xi', 'Jiang Guangtao', 'Ji Guanlin', 'Sheng Feng', 'Yang Ning']"
640146,Ant-Man and the Wasp: Quantumania,2023,2023-02-15,476071180,388369742,125,"['Action', 'Adventure', 'Science Fiction']",13.7181,6.29,5227,en,commercial,"['Paul Rudd', 'Evangeline Lilly', 'Michael Douglas', 'Michelle Pfeiffer', 'Jonathan Majors']"
641662,Pieces of a Woman,2020,2020-12-30,0,0,127,['Drama'],5.0425,7.023,1228,en,oscar,
653346,Kingdom of the Planet of the Apes,2024,2024-05-08,397378150,160000000,145,"['Science Fiction', 'Adventure', 'Action', 'Drama', 'Thriller']",27.8991,7.082,3682,en,commercial,"['Owen Teague', 'Freya Allan', 'Kevin Durand', 'Peter Macon', 'William H. Macy']"
661539,A Complete Unknown,2024,2024-12-18,138003641,65000000,140,"['Drama', 'Music']",22.6442,7.145,885,en,oscar,
661914,One Night in Miami...,2020,2020-12-25,0,0,114,['Drama'],3.2611,7.005,649,en,oscar,
667538,Transformers: Rise of the Beasts,2023,2023-06-06,441381193,195000000,127,"['Science Fiction', 'Adventure', 'Action']",27.0837,7.2,4868,en,commercial,"['Anthony Ramos', 'Dominique Fishback', 'Peter Cullen', 'Ron Perlman', 'Peter Dinklage']"
674324,The Banshees of Inisherin,2022,2022-10-20,49300000,20000000,114,"['Drama', 'Comedy']",7.8879,7.458,2923,en,oscar,
675353,Sonic the Hedgehog 2,2022,2022-03-30,405421518,110000000,123,"['Action', 'Adventure', 'Family', 'Comedy']",29.7549,7.467,5461,en,commercial,"['Ben Schwartz', 'James Marsden', 'Tika Sumpter', ""Colleen O'Shaughnessey"", 'Idris Elba']"
693134,Dune: Part Two,2024,2024-02-27,714444358,190000000,167,"['Science Fiction', 'Adventure']",35.0124,8.146,6556,en,commercial,"['Timothée Chalamet', 'Zendaya', 'Rebecca Ferguson', 'Javier Bardem', 'Josh Brolin']"
715904,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019",2020,2020-06-08,426900000,0,150,['Music'],0.6169,10.0,1,en,commercial,"['James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Robert Trujillo']"
716612,Spencer,2021,2021-11-04,14000000,18000000,117,"['Drama', 'History']",3.4417,6.76,1694,en,oscar,
716815,A Little Red Flower,2020,2020-12-31,216000000,0,128,"['Drama', 'Family']",0.8767,6.191,34,zh,commercial,"['Jackson Yee', 'Liu Haocun', 'Gao Yalin', 'Zhu Yuanyuan', 'Yu Xia']"
718821,Twisters,2024,2024-07-10,370962265,155000000,123,"['Action', 'Thriller']",21.2929,6.839,2395,en,commercial,"['Daisy Edgar-Jones', 'Glen Powell', 'Anthony Ramos', 'Brandon Perea', 'Maura Tierney']"
740985,Borat Subsequent Moviefilm,2020,2020-10-23,0,0,96,['Comedy'],7.2927,6.441,2615,en,oscar,
748685,Sacrifice,2020,2020-10-23,161047608,0,122,"['War', 'History', 'Action']",1.4741,6.1,44,zh,commercial,"['Zhang Yi', 'Wu Jing', 'Li Jiuxiao', 'Vision Wei', 'Deng Chao']"
758891,"Hi, Mom",2021,2021-02-12,822049668,59000000,128,"['Drama', 'Comedy', 'Fantasy']",1.6951,7.037,148,zh,commercial,"['Jia Ling', 'Zhang Xiaofei', 'Teng Shen', 'Chen He', 'He Huan']"
760099,Living,2022,2022-11-04,6999027,10000000,102,['Drama'],2.6037,6.993,430,en,oscar,
762509,Mufasa: The Lion King,2024,2024-12-18,721046090,200000000,118,"['Adventure', 'Family', 'Animation']",181.5856,7.421,1997,en,commercial,"['Aaron Pierre', 'Kelvin Harrison, Jr.', 'Tiffany Boone', 'Kagiso Lediga', 'Preston Nyman']"
766798,Parallel Mothers,2021,2021-10-08,23099858,0,123,['Drama'],5.1925,6.821,954,es,oscar,
776503,CODA,2021,2021-08-13,1905058,10000000,112,"['Drama', 'Music', 'Romance']",13.1579,7.921,2329,en,oscar,
777270,Belfast,2021,2021-11-12,49158343,11000000,98,"['Drama', 'History']",3.1595,7.07,1540,en,oscar,
779029,The Battle at Lake Changjin,2021,2021-09-30,902540935,200000000,178,"['Drama', 'War']",2.1114,5.936,109,zh,commercial,"['Wu Jing', 'Jackson Yee', 'Duan Yihong', 'Zhu Yawen', 'Hu Jun']"
783675,The First Slam Dunk,2022,2022-12-03,258000000,0,125,"['Animation', 'Comedy', 'Drama']",6.6966,7.757,448,ja,commercial,"['Shugo Nakamura', 'Jun Kasama', 'Kenta Miyake', 'Shinichiro Kamio', 'Subaru Kimura']"
785084,The Whale,2022,2022-12-09,55101305,3000000,117,['Drama'],12.7134,7.8,4125,en,oscar,
787699,Wonka,2023,2023-12-06,634502312,125000000,117,"['Comedy', 'Family', 'Fantasy']",23.7748,7.084,3842,en,commercial,"['Timothée Chalamet', 'Calah Lane', 'Keegan-Michael Key', 'Hugh Grant', 'Paterson Joseph']"
792307,Poor Things,2023,2023-12-07,117607117,35000000,141,"['Science Fiction', 'Romance', 'Comedy']",23.0822,7.695,4678,en,oscar,
801803,Moon Man,2022,2022-07-29,460300583,0,122,"['Science Fiction', 'Comedy', 'Drama']",1.6886,6.9,88,zh,commercial,"['Teng Shen', 'Ma Li', 'Chang Yuan', 'Li Chengru', 'Cailun Huang']"
804095,The Fabelmans,2022,2022-11-11,45629909,40000000,151,['Drama'],13.6851,7.608,2458,en,oscar,
817758,TÁR,2022,2022-09-23,29048571,35000000,158,"['Music', 'Drama']",6.4464,7.108,1329,en,oscar,
823147,To Leslie,2022,2022-10-07,27322,0,119,['Drama'],2.5027,7.007,205,en,oscar,
823464,Godzilla x Kong: The New Empire,2024,2024-03-27,571750016,150000000,115,"['Action', 'Adventure', 'Science Fiction']",33.657,7.1,4153,en,commercial,"['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens', 'Kaylee Hottle', 'Alex Ferns']"
840430,The Holdovers,2023,2023-10-27,42513270,13000000,133,"['Comedy', 'Drama']",8.2193,7.7,1964,en,oscar,
842675,The Wandering Earth II,2023,2023-01-22,615023132,73800000,173,['Science Fiction'],12.322,7.286,611,zh,commercial,"['Andy Lau', 'Wu Jing', 'Yi Sha', 'Zhu Yanmanzi', 'Li Xuejian']"
872585,Oppenheimer,2023,2023-07-19,952000000,100000000,181,"['Drama', 'History']",25.4725,8.064,10121,en,both,"['Cillian Murphy', 'Emily Blunt', 'Matt Damon', 'Robert Downey Jr.', 'Florence Pugh']"
895549,NYAD,2023,2023-10-18,0,0,121,"['Drama', 'History']",4.4301,7.107,472,en,oscar,
898713,Rustin,2023,2023-11-03,0,0,108,"['Drama', 'History']",3.9091,6.6,185,en,oscar,
912649,Venom: The Last Dance,2024,2024-10-22,478103649,120000000,109,"['Action', 'Science Fiction', 'Adventure']",86.8397,6.782,3207,en,commercial,"['Tom Hardy', 'Chiwetel Ejiofor', 'Juno Temple', 'Rhys Ifans', 'Stephen Graham']"
915935,Anatomy of a Fall,2023,2023-08-23,35634133,6700000,151,"['Thriller', 'Mystery', 'Crime']",8.805,7.544,2764,fr,oscar,
916224,Suzume,2022,2022-11-11,323638107,0,121,"['Animation', 'Drama', 'Adventure', 'Fantasy']",11.7712,7.927,1452,ja,commercial,"['Nanoka Hara', 'Hokuto Matsumura', 'Eri Fukatsu', 'Shota Sometani', 'Sairi Ito']"
917496,Beetlejuice Beetlejuice,2024,2024-09-04,451900435,99000000,105,"['Horror', 'Comedy', 'Fantasy']",19.3763,7.029,2469,en,commercial,"['Michael Keaton', 'Winona Ryder', ""Catherine O'Hara"", 'Jenna Ortega', 'Justin Theroux']"
923192,Too Cool to Kill,2022,2022-02-01,393014816,0,109,"['Action', 'Comedy']",0.5033,6.19,42,zh,commercial,"['Ma Li', 'Wei Xiang', 'Allen Ai Lun', 'Chen Minghao', 'Cailun Huang']"
928123,The Battle at Lake Changjin II: Water Gate Bridge,2022,2022-02-01,626203271,200000000,149,"['War', 'History', 'Action', 'Drama']",2.2456,6.209,74,zh,commercial,"['Wu Jing', 'Jackson Yee', 'Duan Yihong', 'Zhu Yawen', 'Jerry Lee']"
933260,The Substance,2024,2024-09-07,76506196,17500000,141,"['Horror', 'Science Fiction']",60.9373,7.139,4463,en,oscar,
939243,Sonic the Hedgehog 3,2024,2024-12-19,486018457,122000000,110,"['Action', 'Science Fiction', 'Comedy', 'Family', 'Adventure', 'Fantasy']",169.7414,7.732,2449,en,commercial,"['Jim Carrey', 'Ben Schwartz', 'Keanu Reeves', 'Idris Elba', ""Colleen O'Shaughnessey""]"
945664,Lighting Up the Stars,2022,2022-06-24,253816909,8800000,112,['Drama'],1.1956,7.423,39,zh,commercial,"['Zhu Yilong', 'Yang Enyou', 'Wang Ge', 'Liu Lu', 'Li Chunai']"
960876,Dunki,2023,2023-12-21,501000000,239000000,159,"['Adventure', 'Comedy', 'Drama']",4.5855,6.2,79,hi,commercial,"['Shah Rukh Khan', 'Taapsee Pannu', 'Vikram Kochhar', 'Anil Grover', 'Boman Irani']"
965150,Aftersun,2022,2022-10-21,7834405,0,101,['Drama'],12.0413,7.668,1540,en,oscar,
974576,Conclave,2024,2024-10-25,115657988,20000000,120,"['Drama', 'Thriller', 'Mystery']",38.9892,7.183,1892,en,oscar,
974950,Emilia Pérez,2024,2024-08-21,16302703,26000000,132,"['Drama', 'Thriller']",18.4675,6.683,1581,fr,oscar,
976573,Elemental,2023,2023-06-14,496444308,200000000,102,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",30.3324,7.618,4767,en,commercial,"['Leah Lewis', 'Mamoudou Athie', 'Ronnie del Carmen', 'Shila Ommi', 'Wendi McLendon-Covey']"
1000837,I'm Still Here,2024,2024-09-19,35741532,1480000,138,"['Drama', 'History']",21.2959,8.0,620,pt,oscar,
1011985,Kung Fu Panda 4,2024,2024-03-02,548040835,80000000,94,"['Animation', 'Family', 'Action', 'Comedy', 'Adventure', 'Fantasy']",33.3055,7.071,3044,en,commercial,"['Jack Black', 'Awkwafina', 'Viola Davis', 'Dustin Hoffman', 'Bryan Cranston']"
1013850,A Real Pain,2024,2024-11-01,24856027,3000000,90,"['Comedy', 'Drama']",21.4782,6.772,883,en,oscar,
1022789,Inside Out 2,2024,2024-06-11,1698863816,200000000,97,"['Animation', 'Adventure', 'Comedy', 'Family']",60.2336,7.556,5763,en,commercial,"['Amy Poehler', 'Maya Hawke', 'Kensington Tallman', 'Liza Lapira', 'Tony Hale']"
1056360,American Fiction,2023,2023-11-10,22483370,16000000,117,"['Comedy', 'Drama']",4.1008,7.314,1106,en,oscar,
1064213,Anora,2024,2024-10-14,56286295,6000000,139,"['Drama', 'Comedy', 'Romance']",51.1196,7.054,2054,en,oscar,
1066298,Full River Red,2023,2023-01-22,673556758,0,157,"['Mystery', 'Comedy', 'Thriller', 'History']",1.2798,5.9,150,zh,commercial,"['Teng Shen', 'Jackson Yee', 'Zhang Yi', 'Lei Jiayin', 'Yue Yunpeng']"
1182047,The Apprentice,2024,2024-10-09,17271613,16000000,122,"['History', 'Drama']",10.441,6.865,635,en,oscar,
1198553,Nidja's Kitchen 2,2020,2020-10-13,250000000,50000,4,"['Comedy', 'Drama']",0.0143,0.0,0,sr,commercial,"['Nikola Samardžić', 'Jovan Bogdanović']"
1228891,Pegasus 2,2024,2024-02-10,468924000,0,121,"['Drama', 'Comedy', 'Adventure']",1.4927,7.15,60,zh,commercial,"['Teng Shen', 'Yin Zheng', 'Zhang Benyu', 'Fan Chengcheng', 'Sun Yizhou']"
1229349,Yolo,2024,2024-02-10,480600000,100000000,129,"['Drama', 'Comedy', 'Action']",3.921,6.392,79,zh,commercial,"['Jia Ling', 'Lei Jiayin', 'Zhang Xiaofei', 'Yang Zi', 'Yi Sha']"
1241982,Moana 2,2024,2024-11-21,1059544057,150000000,99,"['Animation', 'Adventure', 'Family', 'Comedy']",190.3242,7.1,2257,en,commercial,"['Auliʻi Cravalho', 'Dwayne Johnson', 'Hualālai Chung', 'Rose Matafeo', 'David Fane']"
1243895,Sing and Don't Cry,2024,2024-03-21,0,0,90,['Comedy'],2.0703,6.8,55,es,oscar,
1299537,Successor,2024,2024-07-13,473859800,0,133,['Comedy'],1.8934,6.933,60,zh,commercial,"['Teng Shen', 'Ma Li', 'Shi Pengyuan', 'Sa Rina', 'Xiao Bochen']"
1425681,Lyna Live From Buenos Aires: Gran Rex,2023,2023-01-01,400000000,1000000,90,"['Family', 'Music']",0.0462,0.0,0,en,commercial,['Lyna']
